max_prob,entropy,loss,correct,is_member
0.9946042651103365,0.03355846958135108,5.222146472558277,0,0
0.9999999826157989,3.2799996055005434e-07,1.738320125187246e-08,1,1
0.6155610605189473,0.6661954467891835,0.4852211335340692,1,1
0.9999993601471201,9.765452084204157e-06,6.398520846297372e-07,1,1
0.8951006806397693,0.33571641555715603,0.11081907469801495,1,1
0.999997761208749,3.136451022101861e-05,2.2387927571691753e-06,1,1
0.7339491357439841,0.5792912550847755,1.324067769469125,0,1
0.9999985956508104,2.0329268808591398e-05,1.4043491757242674e-06,1,1
0.999952193655829,0.0005233995508298427,4.780748593067533e-05,1,0
0.9999999998683541,3.1267092990610264e-09,1.3064593852050932e-10,1,1
0.9999961823581082,5.144606768863322e-05,3.8176481790661914e-06,1,1
0.6746824490878878,0.6308128925882646,0.39351314459818876,1,0
0.9225867715005532,0.2724056654863272,0.08057384624264047,1,1
